Year,Jury or Televoting,From country,To country,Points
2006,J,F.Y.R. Macedonia,Finland,6
2006,J,F.Y.R. Macedonia,France,0
2006,J,F.Y.R. Macedonia,Germany,0
2006,J,F.Y.R. Macedonia,Greece,7
2006,J,F.Y.R. Macedonia,Ireland,0
2006,J,F.Y.R. Macedonia,Israel,0
2006,J,F.Y.R. Macedonia,Latvia,0
2006,J,F.Y.R. Macedonia,Lithuania,3
2006,J,F.Y.R. Macedonia,Malta,0
2006,J,F.Y.R. Macedonia,Moldova,0
2006,J,F.Y.R. Macedonia,Norway,0
2006,J,F.Y.R. Macedonia,Romania,2
2006,J,F.Y.R. Macedonia,Russia,8
2006,J,F.Y.R. Macedonia,Spain,0
2006,J,F.Y.R. Macedonia,Sweden,1
2006,J,F.Y.R. Macedonia,Switzerland,0
2006,J,F.Y.R. Macedonia,Turkey,4
2006,J,F.Y.R. Macedonia,Ukraine,5
2006,J,F.Y.R. Macedonia,United Kingdom,0
2006,J,Finland,Armenia,0
2006,J,Finland,Bosnia & Herzegovina,10
2006,J,Finland,Croatia,0
2006,J,Finland,Denmark,3
2006,J,Finland,F.Y.R. Macedonia,0
2006,J,Finland,France,0
2006,J,Finland,Germany,0
2006,J,Finland,Greece,1
2006,J,Finland,Ireland,4
2006,J,Finland,Israel,0
2006,J,Finland,Latvia,0
2006,J,Finland,Lithuania,8
2006,J,Finland,Malta,0
2006,J,Finland,Moldova,0
2006,J,Finland,Norway,5
2006,J,Finland,Romania,6
2006,J,Finland,Russia,12
2006,J,Finland,Spain,0
2006,J,Finland,Sweden,7
2006,J,Finland,Switzerland,0
2006,J,Finland,Turkey,0
2006,J,Finland,Ukraine,2
2006,J,Finland,United Kingdom,0
2006,J,France,Armenia,10
2006,J,France,Bosnia & Herzegovina,6
2006,J,France,Croatia,0
2006,J,France,Denmark,0
2006,J,France,F.Y.R. Macedonia,0
2006,J,France,Finland,8
2006,J,France,Germany,0
2006,J,France,Greece,5
2006,J,France,Ireland,1
2006,J,France,Israel,4
2006,J,France,Latvia,0
2006,J,France,Lithuania,0
2006,J,France,Malta,0
2006,J,France,Moldova,0
2006,J,France,Norway,0
2006,J,France,Romania,7
2006,J,France,Russia,2
2006,J,France,Spain,0
2006,J,France,Sweden,3
2006,J,France,Switzerland,0
2006,J,France,Turkey,12
2006,J,France,Ukraine,0
2006,J,France,United Kingdom,0
2006,J,Germany,Armenia,3
2006,J,Germany,Bosnia & Herzegovina,7
2006,J,Germany,Croatia,2
2006,J,Germany,Denmark,0
2006,J,Germany,F.Y.R. Macedonia,0
2006,J,Germany,Finland,10
2006,J,Germany,France,0
2006,J,Germany,Greece,8
2006,J,Germany,Ireland,4
2006,J,Germany,Israel,0
2006,J,Germany,Latvia,0
2006,J,Germany,Lithuania,1
2006,J,Germany,Malta,0
2006,J,Germany,Moldova,0
2006,J,Germany,Norway,0
2006,J,Germany,Romania,5
2006,J,Germany,Russia,6
2006,J,Germany,Spain,0
2006,J,Germany,Sweden,0
2006,J,Germany,Switzerland,0
2006,J,Germany,Turkey,12
2006,J,Germany,Ukraine,0
2006,J,Germany,United Kingdom,0
2006,J,Greece,Armenia,10
2006,J,Greece,Bosnia & Herzegovina,6
2006,J,Greece,Croatia,0
2006,J,Greece,Denmark,0
2006,J,Greece,F.Y.R. Macedonia,0
2006,J,Greece,Finland,12
2006,J,Greece,France,0
2006,J,Greece,Germany,0
2006,J,Greece,Ireland,0
2006,J,Greece,Israel,0
2006,J,Greece,Latvia,0
2006,J,Greece,Lithuania,4
2006,J,Greece,Malta,0
2006,J,Greece,Moldova,1
2006,J,Greece,Norway,2
2006,J,Greece,Romania,7
2006,J,Greece,Russia,8
2006,J,Greece,Spain,0
2006,J,Greece,Sweden,0
2006,J,Greece,Switzerland,0
2006,J,Greece,Turkey,3
2006,J,Greece,Ukraine,5
2006,J,Greece,United Kingdom,0
2006,J,Iceland,Armenia,0
2006,J,Iceland,Bosnia & Herzegovina,3
2006,J,Iceland,Croatia,0
2006,J,Iceland,Denmark,8
2006,J,Iceland,F.Y.R. Macedonia,0
2006,J,Iceland,Finland,12
2006,J,Iceland,France,0
2006,J,Iceland,Germany,0
2006,J,Iceland,Greece,0
2006,J,Iceland,Ireland,1
2006,J,Iceland,Israel,0
2006,J,Iceland,Latvia,0
2006,J,Iceland,Lithuania,10
2006,J,Iceland,Malta,0
2006,J,Iceland,Moldova,0
2006,J,Iceland,Norway,4
2006,J,Iceland,Romania,2
2006,J,Iceland,Russia,5
2006,J,Iceland,Spain,0
2006,J,Iceland,Sweden,7
2006,J,Iceland,Switzerland,0
2006,J,Iceland,Turkey,0
2006,J,Iceland,Ukraine,6
2006,J,Iceland,United Kingdom,0
2006,J,Ireland,Armenia,0
2006,J,Ireland,Bosnia & Herzegovina,2
2006,J,Ireland,Croatia,0
2006,J,Ireland,Denmark,0
2006,J,Ireland,F.Y.R. Macedonia,0
2006,J,Ireland,Finland,10
2006,J,Ireland,France,0
2006,J,Ireland,Germany,3
2006,J,Ireland,Greece,0
2006,J,Ireland,Israel,0
2006,J,Ireland,Latvia,4
2006,J,Ireland,Lithuania,12
2006,J,Ireland,Malta,0
2006,J,Ireland,Moldova,0
2006,J,Ireland,Norway,0
2006,J,Ireland,Romania,6
2006,J,Ireland,Russia,5
2006,J,Ireland,Spain,0
2006,J,Ireland,Sweden,7
2006,J,Ireland,Switzerland,0
2006,J,Ireland,Turkey,0
2006,J,Ireland,Ukraine,1
2006,J,Ireland,United Kingdom,8
2006,J,Israel,Armenia,8
2006,J,Israel,Bosnia & Herzegovina,2
2006,J,Israel,Croatia,0
2006,J,Israel,Denmark,0
2006,J,Israel,F.Y.R. Macedonia,0
2006,J,Israel,Finland,7
2006,J,Israel,France,0
2006,J,Israel,Germany,0
2006,J,Israel,Greece,0
2006,J,Israel,Ireland,0
2006,J,Israel,Latvia,0
2006,J,Israel,Lithuania,3
2006,J,Israel,Malta,0
2006,J,Israel,Moldova,0
2006,J,Israel,Norway,0
2006,J,Israel,Romania,10
2006,J,Israel,Russia,12
2006,J,Israel,Spain,0
2006,J,Israel,Sweden,5
2006,J,Israel,Switzerland,4
2006,J,Israel,Turkey,1
2006,J,Israel,Ukraine,6
2006,J,Israel,United Kingdom,0
2006,J,Latvia,Armenia,0
2006,J,Latvia,Bosnia & Herzegovina,0
2006,J,Latvia,Croatia,0
2006,J,Latvia,Denmark,0
2006,J,Latvia,F.Y.R. Macedonia,0
2006,J,Latvia,Finland,8
2006,J,Latvia,France,0
2006,J,Latvia,Germany,3
2006,J,Latvia,Greece,0
2006,J,Latvia,Ireland,4
2006,J,Latvia,Israel,0
2006,J,Latvia,Lithuania,10
2006,J,Latvia,Malta,0
2006,J,Latvia,Moldova,0
2006,J,Latvia,Norway,6
2006,J,Latvia,Romania,2
2006,J,Latvia,Russia,12
2006,J,Latvia,Spain,0
2006,J,Latvia,Sweden,7
2006,J,Latvia,Switzerland,0
2006,J,Latvia,Turkey,0
2006,J,Latvia,Ukraine,5
2006,J,Latvia,United Kingdom,1
2006,J,Lithuania,Armenia,2
2006,J,Lithuania,Bosnia & Herzegovina,4
2006,J,Lithuania,Croatia,0
2006,J,Lithuania,Denmark,0
2006,J,Lithuania,F.Y.R. Macedonia,0
2006,J,Lithuania,Finland,10
2006,J,Lithuania,France,0
2006,J,Lithuania,Germany,0
2006,J,Lithuania,Greece,3
2006,J,Lithuania,Ireland,6
2006,J,Lithuania,Israel,0
2006,J,Lithuania,Latvia,8
2006,J,Lithuania,Malta,0
2006,J,Lithuania,Moldova,0
2006,J,Lithuania,Norway,0
2006,J,Lithuania,Romania,1
2006,J,Lithuania,Russia,12
2006,J,Lithuania,Spain,0
2006,J,Lithuania,Sweden,5
2006,J,Lithuania,Switzerland,0
2006,J,Lithuania,Turkey,0
2006,J,Lithuania,Ukraine,7
2006,J,Lithuania,United Kingdom,0
2006,J,Malta,Armenia,0
2006,J,Malta,Bosnia & Herzegovina,0
2006,J,Malta,Croatia,0
2006,J,Malta,Denmark,0
2006,J,Malta,F.Y.R. Macedonia,0
2006,J,Malta,Finland,7
2006,J,Malta,France,0
2006,J,Malta,Germany,0
2006,J,Malta,Greece,8
2006,J,Malta,Ireland,4
2006,J,Malta,Israel,0
2006,J,Malta,Latvia,0
2006,J,Malta,Lithuania,1
2006,J,Malta,Moldova,0
2006,J,Malta,Norway,0
2006,J,Malta,Romania,10
2006,J,Malta,Russia,5
2006,J,Malta,Spain,0
2006,J,Malta,Sweden,6
2006,J,Malta,Switzerland,12
2006,J,Malta,Turkey,0
2006,J,Malta,Ukraine,2
2006,J,Malta,United Kingdom,3
2006,J,Moldova,Armenia,7
2006,J,Moldova,Bosnia & Herzegovina,5
2006,J,Moldova,Croatia,0
2006,J,Moldova,Denmark,0
2006,J,Moldova,F.Y.R. Macedonia,0
2006,J,Moldova,Finland,6
2006,J,Moldova,France,0
2006,J,Moldova,Germany,0
2006,J,Moldova,Greece,1
2006,J,Moldova,Ireland,0
2006,J,Moldova,Israel,0
2006,J,Moldova,Latvia,0
2006,J,Moldova,Lithuania,4
2006,J,Moldova,Malta,0
2006,J,Moldova,Norway,3
2006,J,Moldova,Romania,12
2006,J,Moldova,Russia,10
2006,J,Moldova,Spain,0
2006,J,Moldova,Sweden,2
2006,J,Moldova,Switzerland,0
2006,J,Moldova,Turkey,0
2006,J,Moldova,Ukraine,8
2006,J,Moldova,United Kingdom,0
2006,J,Monaco,Armenia,0
2006,J,Monaco,Bosnia & Herzegovina,12
2006,J,Monaco,Croatia,4
2006,J,Monaco,Denmark,0
2006,J,Monaco,F.Y.R. Macedonia,0
2006,J,Monaco,Finland,0
2006,J,Monaco,France,3
2006,J,Monaco,Germany,0
2006,J,Monaco,Greece,0
2006,J,Monaco,Ireland,10
2006,J,Monaco,Israel,0
2006,J,Monaco,Latvia,8
2006,J,Monaco,Lithuania,7
2006,J,Monaco,Malta,0
2006,J,Monaco,Moldova,0
2006,J,Monaco,Norway,1
2006,J,Monaco,Romania,0
2006,J,Monaco,Russia,0
2006,J,Monaco,Spain,0
2006,J,Monaco,Sweden,5
2006,J,Monaco,Switzerland,6
2006,J,Monaco,Turkey,0
2006,J,Monaco,Ukraine,2
2006,J,Monaco,United Kingdom,0
2006,J,Norway,Armenia,0
2006,J,Norway,Bosnia & Herzegovina,8
2006,J,Norway,Croatia,0
2006,J,Norway,Denmark,6
2006,J,Norway,F.Y.R. Macedonia,0
2006,J,Norway,Finland,12
2006,J,Norway,France,0
2006,J,Norway,Germany,1
2006,J,Norway,Greece,0
2006,J,Norway,Ireland,7
2006,J,Norway,Israel,0
2006,J,Norway,Latvia,0
2006,J,Norway,Lithuania,5
2006,J,Norway,Malta,0
2006,J,Norway,Moldova,0
2006,J,Norway,Romania,4
2006,J,Norway,Russia,3
2006,J,Norway,Spain,0
2006,J,Norway,Sweden,10
2006,J,Norway,Switzerland,0
2006,J,Norway,Turkey,0
2006,J,Norway,Ukraine,0
2006,J,Norway,United Kingdom,2
2006,J,Poland,Armenia,5
2006,J,Poland,Bosnia & Herzegovina,4
2006,J,Poland,Croatia,0
2006,J,Poland,Denmark,0
2006,J,Poland,F.Y.R. Macedonia,0
2006,J,Poland,Finland,12
2006,J,Poland,France,0
2006,J,Poland,Germany,0
2006,J,Poland,Greece,0
2006,J,Poland,Ireland,2
2006,J,Poland,Israel,0
2006,J,Poland,Latvia,0
2006,J,Poland,Lithuania,8
2006,J,Poland,Malta,0
2006,J,Poland,Moldova,0
2006,J,Poland,Norway,0
2006,J,Poland,Romania,3
2006,J,Poland,Russia,10
2006,J,Poland,Spain,0
2006,J,Poland,Sweden,7
2006,J,Poland,Switzerland,0
2006,J,Poland,Turkey,0
2006,J,Poland,Ukraine,6
2006,J,Poland,United Kingdom,1
2006,J,Portugal,Armenia,0
2006,J,Portugal,Bosnia & Herzegovina,2
2006,J,Portugal,Croatia,0
2006,J,Portugal,Denmark,0
2006,J,Portugal,F.Y.R. Macedonia,0
2006,J,Portugal,Finland,6
2006,J,Portugal,France,0
2006,J,Portugal,Germany,0
2006,J,Portugal,Greece,0
2006,J,Portugal,Ireland,5
2006,J,Portugal,Israel,0
2006,J,Portugal,Latvia,0
2006,J,Portugal,Lithuania,4
2006,J,Portugal,Malta,0
2006,J,Portugal,Moldova,3
2006,J,Portugal,Norway,0
2006,J,Portugal,Romania,10
2006,J,Portugal,Russia,7
2006,J,Portugal,Spain,0
2006,J,Portugal,Sweden,8
2006,J,Portugal,Switzerland,1
2006,J,Portugal,Turkey,0
2006,J,Portugal,Ukraine,12
2006,J,Portugal,United Kingdom,0
2006,J,Romania,Armenia,1
2006,J,Romania,Bosnia & Herzegovina,7
2006,J,Romania,Croatia,0
2006,J,Romania,Denmark,0
2006,J,Romania,F.Y.R. Macedonia,0
2006,J,Romania,Finland,4
2006,J,Romania,France,0
2006,J,Romania,Germany,0
2006,J,Romania,Greece,10
2006,J,Romania,Ireland,2
2006,J,Romania,Israel,0
2006,J,Romania,Latvia,0
2006,J,Romania,Lithuania,0
2006,J,Romania,Malta,0
2006,J,Romania,Moldova,12
2006,J,Romania,Norway,0
2006,J,Romania,Russia,8
2006,J,Romania,Spain,0
2006,J,Romania,Sweden,5
2006,J,Romania,Switzerland,0
2006,J,Romania,Turkey,6
2006,J,Romania,Ukraine,3
2006,J,Romania,United Kingdom,0
2006,J,Russia,Armenia,12
2006,J,Russia,Bosnia & Herzegovina,6
2006,J,Russia,Croatia,0
2006,J,Russia,Denmark,0
2006,J,Russia,F.Y.R. Macedonia,0
2006,J,Russia,Finland,8
2006,J,Russia,France,0
2006,J,Russia,Germany,0
2006,J,Russia,Greece,0
2006,J,Russia,Ireland,0
2006,J,Russia,Israel,0
2006,J,Russia,Latvia,1
2006,J,Russia,Lithuania,5
2006,J,Russia,Malta,0
2006,J,Russia,Moldova,3
2006,J,Russia,Norway,7
2006,J,Russia,Romania,4
2006,J,Russia,Spain,0
2006,J,Russia,Sweden,2
2006,J,Russia,Switzerland,0
2006,J,Russia,Turkey,0
2006,J,Russia,Ukraine,10
2006,J,Russia,United Kingdom,0
2006,J,Serbia & Montenegro,Armenia,0
2006,J,Serbia & Montenegro,Bosnia & Herzegovina,12
2006,J,Serbia & Montenegro,Croatia,10
2006,J,Serbia & Montenegro,Denmark,0
2006,J,Serbia & Montenegro,F.Y.R. Macedonia,8
2006,J,Serbia & Montenegro,Finland,7
2006,J,Serbia & Montenegro,France,0
2006,J,Serbia & Montenegro,Germany,0
2006,J,Serbia & Montenegro,Greece,6
2006,J,Serbia & Montenegro,Ireland,0
2006,J,Serbia & Montenegro,Israel,0
2006,J,Serbia & Montenegro,Latvia,0
2006,J,Serbia & Montenegro,Lithuania,3
2006,J,Serbia & Montenegro,Malta,0
2006,J,Serbia & Montenegro,Moldova,0
2006,J,Serbia & Montenegro,Norway,0
2006,J,Serbia & Montenegro,Romania,4
2006,J,Serbia & Montenegro,Russia,5
2006,J,Serbia & Montenegro,Spain,0
2006,J,Serbia & Montenegro,Sweden,1
2006,J,Serbia & Montenegro,Switzerland,0
2006,J,Serbia & Montenegro,Turkey,0
2006,J,Serbia & Montenegro,Ukraine,2
2006,J,Serbia & Montenegro,United Kingdom,0
2006,J,Slovenia,Armenia,0
2006,J,Slovenia,Bosnia & Herzegovina,12
2006,J,Slovenia,Croatia,10
2006,J,Slovenia,Denmark,0
2006,J,Slovenia,F.Y.R. Macedonia,6
2006,J,Slovenia,Finland,8
2006,J,Slovenia,France,0
2006,J,Slovenia,Germany,0
2006,J,Slovenia,Greece,0
2006,J,Slovenia,Ireland,1
2006,J,Slovenia,Israel,0
2006,J,Slovenia,Latvia,0
2006,J,Slovenia,Lithuania,3
2006,J,Slovenia,Malta,0
2006,J,Slovenia,Moldova,0
2006,J,Slovenia,Norway,0
2006,J,Slovenia,Romania,5
2006,J,Slovenia,Russia,4
2006,J,Slovenia,Spain,0
2006,J,Slovenia,Sweden,7
2006,J,Slovenia,Switzerland,0
2006,J,Slovenia,Turkey,0
2006,J,Slovenia,Ukraine,2
2006,J,Slovenia,United Kingdom,0
2006,J,Spain,Armenia,8
2006,J,Spain,Bosnia & Herzegovina,1
2006,J,Spain,Croatia,0
2006,J,Spain,Denmark,0
2006,J,Spain,F.Y.R. Macedonia,0
2006,J,Spain,Finland,10
2006,J,Spain,France,0
2006,J,Spain,Germany,5
2006,J,Spain,Greece,0
2006,J,Spain,Ireland,0
2006,J,Spain,Israel,0
2006,J,Spain,Latvia,0
2006,J,Spain,Lithuania,4
2006,J,Spain,Malta,0
2006,J,Spain,Moldova,2
2006,J,Spain,Norway,0
2006,J,Spain,Romania,12
2006,J,Spain,Russia,7
2006,J,Spain,Sweden,6
2006,J,Spain,Switzerland,0
2006,J,Spain,Turkey,0
2006,J,Spain,Ukraine,3
2006,J,Spain,United Kingdom,0
2006,J,Sweden,Armenia,0
2006,J,Sweden,Bosnia & Herzegovina,10
2006,J,Sweden,Croatia,0
2006,J,Sweden,Denmark,8
2006,J,Sweden,F.Y.R. Macedonia,0
2006,J,Sweden,Finland,12
2006,J,Sweden,France,0
2006,J,Sweden,Germany,0
2006,J,Sweden,Greece,4
2006,J,Sweden,Ireland,5
2006,J,Sweden,Israel,0
2006,J,Sweden,Latvia,0
2006,J,Sweden,Lithuania,3
2006,J,Sweden,Malta,0
2006,J,Sweden,Moldova,0
2006,J,Sweden,Norway,2
2006,J,Sweden,Romania,6
2006,J,Sweden,Russia,7
2006,J,Sweden,Spain,0
2006,J,Sweden,Switzerland,0
2006,J,Sweden,Turkey,0
2006,J,Sweden,Ukraine,1
2006,J,Sweden,United Kingdom,0
2006,J,Switzerland,Armenia,0
2006,J,Switzerland,Bosnia & Herzegovina,12
2006,J,Switzerland,Croatia,6
2006,J,Switzerland,Denmark,0
2006,J,Switzerland,F.Y.R. Macedonia,4
2006,J,Switzerland,Finland,8
2006,J,Switzerland,France,0
2006,J,Switzerland,Germany,7
2006,J,Switzerland,Greece,5
2006,J,Switzerland,Ireland,3
2006,J,Switzerland,Israel,0
2006,J,Switzerland,Latvia,0
2006,J,Switzerland,Lithuania,0
2006,J,Switzerland,Malta,0
2006,J,Switzerland,Moldova,0
2006,J,Switzerland,Norway,0
2006,J,Switzerland,Romania,1
2006,J,Switzerland,Russia,0
2006,J,Switzerland,Spain,0
2006,J,Switzerland,Sweden,2
2006,J,Switzerland,Turkey,10
2006,J,Switzerland,Ukraine,0
2006,J,Switzerland,United Kingdom,0
2006,J,The Netherlands,Armenia,10
2006,J,The Netherlands,Bosnia & Herzegovina,8
2006,J,The Netherlands,Croatia,0
2006,J,The Netherlands,Denmark,0
2006,J,The Netherlands,F.Y.R. Macedonia,0
2006,J,The Netherlands,Finland,7
2006,J,The Netherlands,France,0
2006,J,The Netherlands,Germany,3
2006,J,The Netherlands,Greece,5
2006,J,The Netherlands,Ireland,4
2006,J,The Netherlands,Israel,0
2006,J,The Netherlands,Latvia,0
2006,J,The Netherlands,Lithuania,6
2006,J,The Netherlands,Malta,0
2006,J,The Netherlands,Moldova,0
2006,J,The Netherlands,Norway,0
2006,J,The Netherlands,Romania,0
2006,J,The Netherlands,Russia,2
2006,J,The Netherlands,Spain,0
2006,J,The Netherlands,Sweden,0
2006,J,The Netherlands,Switzerland,0
2006,J,The Netherlands,Turkey,12
2006,J,The Netherlands,Ukraine,1
2006,J,The Netherlands,United Kingdom,0
2006,J,Turkey,Armenia,10
2006,J,Turkey,Bosnia & Herzegovina,12
2006,J,Turkey,Croatia,2
2006,J,Turkey,Denmark,0
2006,J,Turkey,F.Y.R. Macedonia,6
2006,J,Turkey,Finland,7
2006,J,Turkey,France,0
2006,J,Turkey,Germany,0
2006,J,Turkey,Greece,4
2006,J,Turkey,Ireland,0
2006,J,Turkey,Israel,0
2006,J,Turkey,Latvia,0
2006,J,Turkey,Lithuania,0
2006,J,Turkey,Malta,0
2006,J,Turkey,Moldova,1
2006,J,Turkey,Norway,0
2006,J,Turkey,Romania,3
2006,J,Turkey,Russia,5
2006,J,Turkey,Spain,0
2006,J,Turkey,Sweden,0
2006,J,Turkey,Switzerland,0
2006,J,Turkey,Ukraine,8
2006,J,Turkey,United Kingdom,0
2006,J,Ukraine,Armenia,8
2006,J,Ukraine,Bosnia & Herzegovina,10
2006,J,Ukraine,Croatia,0
2006,J,Ukraine,Denmark,0
2006,J,Ukraine,F.Y.R. Macedonia,0
2006,J,Ukraine,Finland,7
2006,J,Ukraine,France,0
2006,J,Ukraine,Germany,0
2006,J,Ukraine,Greece,0
2006,J,Ukraine,Ireland,2
2006,J,Ukraine,Israel,0
2006,J,Ukraine,Latvia,4
2006,J,Ukraine,Lithuania,5
2006,J,Ukraine,Malta,0
2006,J,Ukraine,Moldova,0
2006,J,Ukraine,Norway,3
2006,J,Ukraine,Romania,1
2006,J,Ukraine,Russia,12
2006,J,Ukraine,Spain,0
2006,J,Ukraine,Sweden,6
2006,J,Ukraine,Switzerland,0
2006,J,Ukraine,Turkey,0
2006,J,Ukraine,United Kingdom,0
2006,J,United Kingdom,Armenia,0
2006,J,United Kingdom,Bosnia & Herzegovina,0
2006,J,United Kingdom,Croatia,0
2006,J,United Kingdom,Denmark,0
2006,J,United Kingdom,F.Y.R. Macedonia,0
2006,J,United Kingdom,Finland,12
2006,J,United Kingdom,France,0
2006,J,United Kingdom,Germany,5
2006,J,United Kingdom,Greece,7
2006,J,United Kingdom,Ireland,8
2006,J,United Kingdom,Israel,0
2006,J,United Kingdom,Latvia,2
2006,J,United Kingdom,Lithuania,10
2006,J,United Kingdom,Malta,0
2006,J,United Kingdom,Moldova,0
2006,J,United Kingdom,Norway,0
2006,J,United Kingdom,Romania,6
2006,J,United Kingdom,Russia,1
2006,J,United Kingdom,Spain,0
2006,J,United Kingdom,Sweden,4
2006,J,United Kingdom,Switzerland,0
2006,J,United Kingdom,Turkey,3
2006,J,United Kingdom,Ukraine,0
2007,J,Albania,Armenia,0
2007,J,Albania,Belarus,2
2007,J,Albania,Bosnia & Herzegovina,8
2007,J,Albania,Bulgaria,0
2007,J,Albania,F.Y.R. Macedonia,3
2007,J,Albania,Finland,0
2007,J,Albania,France,4
2007,J,Albania,Georgia,0
2007,J,Albania,Germany,6
2007,J,Albania,Greece,7
2007,J,Albania,Hungary,0
2007,J,Albania,Ireland,5
2007,J,Albania,Latvia,0
2007,J,Albania,Lithuania,0
2007,J,Albania,Moldova,0
2007,J,Albania,Romania,0
2007,J,Albania,Russia,0
2007,J,Albania,Serbia,1
2007,J,Albania,Slovenia,0
2007,J,Albania,Spain,12
2007,J,Albania,Sweden,0
2007,J,Albania,Turkey,10
2007,J,Albania,Ukraine,0
2007,J,Albania,United Kingdom,0
2007,J,Andorra,Armenia,0
2007,J,Andorra,Belarus,0
2007,J,Andorra,Bosnia & Herzegovina,0
2007,J,Andorra,Bulgaria,0
2007,J,Andorra,F.Y.R. Macedonia,0
2007,J,Andorra,Finland,7
2007,J,Andorra,France,8
2007,J,Andorra,Georgia,0
2007,J,Andorra,Germany,5
2007,J,Andorra,Greece,0
2007,J,Andorra,Hungary,6
2007,J,Andorra,Ireland,0
2007,J,Andorra,Latvia,0
2007,J,Andorra,Lithuania,1
2007,J,Andorra,Moldova,4
2007,J,Andorra,Romania,10
2007,J,Andorra,Russia,3
2007,J,Andorra,Serbia,0
2007,J,Andorra,Slovenia,0
2007,J,Andorra,Spain,0
2007,J,Andorra,Sweden,2
2007,J,Andorra,Turkey,0
2007,J,Andorra,Ukraine,12
2007,J,Andorra,United Kingdom,0
2007,J,Armenia,Belarus,10
2007,J,Armenia,Bosnia & Herzegovina,1
2007,J,Armenia,Bulgaria,4
2007,J,Armenia,F.Y.R. Macedonia,0
2007,J,Armenia,Finland,0
2007,J,Armenia,France,2
2007,J,Armenia,Georgia,5
2007,J,Armenia,Germany,0
2007,J,Armenia,Greece,8
2007,J,Armenia,Hungary,0
2007,J,Armenia,Ireland,0
2007,J,Armenia,Latvia,0
2007,J,Armenia,Lithuania,0
2007,J,Armenia,Moldova,3
2007,J,Armenia,Romania,0
2007,J,Armenia,Russia,12
2007,J,Armenia,Serbia,7
2007,J,Armenia,Slovenia,0
2007,J,Armenia,Spain,0
2007,J,Armenia,Sweden,0
2007,J,Armenia,Turkey,0
2007,J,Armenia,Ukraine,6
2007,J,Armenia,United Kingdom,0
2007,J,Austria,Armenia,5
2007,J,Austria,Belarus,0
2007,J,Austria,Bosnia & Herzegovina,8
2007,J,Austria,Bulgaria,6
2007,J,Austria,F.Y.R. Macedonia,1
2007,J,Austria,Finland,0
2007,J,Austria,France,0
2007,J,Austria,Georgia,0
2007,J,Austria,Germany,7
2007,J,Austria,Greece,0
2007,J,Austria,Hungary,2
2007,J,Austria,Ireland,0
2007,J,Austria,Latvia,0
2007,J,Austria,Lithuania,0
2007,J,Austria,Moldova,0
2007,J,Austria,Romania,3
2007,J,Austria,Russia,0
2007,J,Austria,Serbia,12
2007,J,Austria,Slovenia,0
2007,J,Austria,Spain,0
2007,J,Austria,Sweden,0
2007,J,Austria,Turkey,10
2007,J,Austria,Ukraine,4
2007,J,Austria,United Kingdom,0
2007,J,Belarus,Armenia,5
2007,J,Belarus,Bosnia & Herzegovina,0
2007,J,Belarus,Bulgaria,0
2007,J,Belarus,F.Y.R. Macedonia,0
2007,J,Belarus,Finland,1
2007,J,Belarus,France,0
2007,J,Belarus,Georgia,6
2007,J,Belarus,Germany,0
2007,J,Belarus,Greece,3
2007,J,Belarus,Hungary,0
2007,J,Belarus,Ireland,0
2007,J,Belarus,Latvia,0
2007,J,Belarus,Lithuania,2
2007,J,Belarus,Moldova,8
2007,J,Belarus,Romania,0
2007,J,Belarus,Russia,12
2007,J,Belarus,Serbia,7
2007,J,Belarus,Slovenia,4
2007,J,Belarus,Spain,0
2007,J,Belarus,Sweden,0
2007,J,Belarus,Turkey,0
2007,J,Belarus,Ukraine,10
2007,J,Belarus,United Kingdom,0
2007,J,Belgium,Armenia,10
2007,J,Belgium,Belarus,0
2007,J,Belgium,Bosnia & Herzegovina,0
2007,J,Belgium,Bulgaria,4
2007,J,Belgium,F.Y.R. Macedonia,0
2007,J,Belgium,Finland,0
2007,J,Belgium,France,0
2007,J,Belgium,Georgia,6
2007,J,Belgium,Germany,0
2007,J,Belgium,Greece,8
2007,J,Belgium,Hungary,5
2007,J,Belgium,Ireland,0
2007,J,Belgium,Latvia,0
2007,J,Belgium,Lithuania,0
2007,J,Belgium,Moldova,0
2007,J,Belgium,Romania,0
2007,J,Belgium,Russia,0
2007,J,Belgium,Serbia,7
2007,J,Belgium,Slovenia,2
2007,J,Belgium,Spain,3
2007,J,Belgium,Sweden,0
2007,J,Belgium,Turkey,12
2007,J,Belgium,Ukraine,1
2007,J,Belgium,United Kingdom,0
2007,J,Bosnia & Herzegovina,Armenia,0
2007,J,Bosnia & Herzegovina,Belarus,4
2007,J,Bosnia & Herzegovina,Bulgaria,6
2007,J,Bosnia & Herzegovina,F.Y.R. Macedonia,8
2007,J,Bosnia & Herzegovina,Finland,0
2007,J,Bosnia & Herzegovina,France,0
2007,J,Bosnia & Herzegovina,Georgia,1
2007,J,Bosnia & Herzegovina,Germany,0
2007,J,Bosnia & Herzegovina,Greece,3
2007,J,Bosnia & Herzegovina,Hungary,0
2007,J,Bosnia & Herzegovina,Ireland,0
2007,J,Bosnia & Herzegovina,Latvia,0
2007,J,Bosnia & Herzegovina,Lithuania,0
2007,J,Bosnia & Herzegovina,Moldova,0
2007,J,Bosnia & Herzegovina,Romania,0
2007,J,Bosnia & Herzegovina,Russia,2
2007,J,Bosnia & Herzegovina,Serbia,12
2007,J,Bosnia & Herzegovina,Slovenia,7
2007,J,Bosnia & Herzegovina,Spain,0
2007,J,Bosnia & Herzegovina,Sweden,0
